Unique Product Identifier (UPC or SKU),Manufacturer,Brand Name,Product Name,Category,Flavor,Date Added to Directory
24589791449,LA EJUICE LLC,SilverBack Juice Co,SilverBack Platinum - Tfn-120ml- Cody- 03mg,E-liquid,Other:fruit Mix,07/08/2025
24589791456,LA EJUICE LLC,SilverBack Juice Co,SilverBack Platinum - Tfn-120ml- Cody- 06mg,E-liquid,Other:fruit Mix,07/08/2025
850011260265,VDX Distro Inc.,Four Seasons,American Tobacco Salt 30ml 30mg,E-liquid,Tobacco,07/02/2025
850011260272,VDX Distro Inc.,Four Seasons,American Tobacco Salt 30ml 30mg,E-liquid,Tobacco,07/02/2025
850011260340,VDX Distro Inc.,Four Seasons,Desert Tobacco Salt 30ml 30mg,E-liquid,Tobacco,07/02/2025
850011260357,VDX Distro Inc.,Four Seasons,Desert Tobacco Salt 30ml 50mg,E-liquid,Tobacco,07/02/2025
850011260661,VDX Distro Inc.,Four Seasons,Turkish Tobacco Salt 30ml 30mg,E-liquid,Latakia Tobacco,07/02/2025
850011260678,VDX Distro Inc.,Four Seasons,Turkish Tobacco Salt 30ml 50mg,E-liquid,Latakia Tobacco,07/02/2025
850022314858,VDX Distro Inc.,Four Seasons,Virginia Tobacco 60ml 3mg,E-liquid,Virginia Tobacco,07/02/2025
850022314865,VDX Distro Inc.,Four Seasons,Virginia Tobacco 60ml 6mg,E-liquid,Virginia Tobacco,07/02/2025
850022314889,VDX Distro Inc.,Four Seasons,Virginia Tobacco 60ml 18mg,E-liquid,Virginia Tobacco,07/02/2025
850022314896,VDX Distro Inc.,Four Seasons,Virginia Tobacco Salt 30ml 30mg,E-liquid,Virginia Tobacco,07/02/2025
850022314919,VDX Distro Inc.,Four Seasons,Virginia Tobacco Salt 50ml 30mg,E-liquid,Virginia Tobacco,07/02/2025
600176051853,Coastal Clouds LLC,Coastal Clouds,Apple Peach Strawberry 3mg 60ml,E-liquid,"Apple, Peach, Strawberry",07/01/2025
600176051860,Coastal Clouds LLC,Coastal Clouds,Apple Peach Strawberry 6mg 60ml,E-liquid,"Apple, Peach, Strawberry",07/01/2025
600176052218,Coastal Clouds LLC,Coastal Clouds,Blood Orange Mango 3mg 60ml,E-liquid,"Blood Orange, Mango, Lemon",07/01/2025
600176052225,Coastal Clouds LLC,Coastal Clouds,Blood Orange Mango 6mg 60ml,E-liquid,"Blood Orange, Mango, Lemon",07/01/2025
600176051785,Coastal Clouds LLC,Coastal Clouds,Blueberry Banana 3mg 60ml,E-liquid,"Blueberry, Banana, Bakery",07/01/2025
600176051808,Coastal Clouds LLC,Coastal Clouds,Blueberry Banana 6mg 60ml,E-liquid,"Blueberry, Banana, Bakery",07/01/2025
600176052126,Coastal Clouds LLC,Coastal Clouds,Blueberry Limeade 3mg 60ml,E-liquid,"Blueberry, Lemon, Lime",07/01/2025
600176052133,Coastal Clouds LLC,Coastal Clouds,Blueberry Limeade 6mg 60ml,E-liquid,"Blueberry, Lemon, Lime",07/01/2025
600176052997,Coastal Clouds LLC,Coastal Clouds,Citrus Peach 3mg 60ml,E-liquid,"Peach, Apple, Citrus",07/01/2025
600176053000,Coastal Clouds LLC,Coastal Clouds,Citrus Peach 6mg 60ml,E-liquid,"Peach, Apple, Citrus",07/01/2025
600176051884,Coastal Clouds LLC,Coastal Clouds,Iced Apple Peach Strawberry 3mg 60ml,E-liquid,"Apple, Peach, Strawberry",07/01/2025
600176051891,Coastal Clouds LLC,Coastal Clouds,Iced Apple Peach Strawberry 6mg 60ml,E-liquid,"Apple, Peach, Strawberry",07/01/2025
684417989440,Coastal Clouds LLC,Coastal Clouds,Iced Blood Orange Mango 3mg 60ml,E-liquid,"Blood Orange, Mango, Lemon",07/01/2025
684417989457,Coastal Clouds LLC,Coastal Clouds,Iced Blood Orange Mango 6mg 60ml,E-liquid,"Blood Orange, Mango, Lemon",07/01/2025
684417989471,Coastal Clouds LLC,Coastal Clouds,Iced Grape Berries 3mg 60ml,E-liquid,"Grape, Berry, Menthol",07/01/2025
684417989488,Coastal Clouds LLC,Coastal Clouds,Iced Grape Berries 6mg 60ml,E-liquid,"Grape, Berry, Menthol",07/01/2025
600176051679,Coastal Clouds LLC,Coastal Clouds,Iced Mango Berries 3mg 60ml,E-liquid,"Mango, Strawberry, Kiwi",07/01/2025
600176051686,Coastal Clouds LLC,Coastal Clouds,Iced Mango Berries 6mg 60ml,E-liquid,"Mango, Strawberry, Kiwi",07/01/2025
684417989419,Coastal Clouds LLC,Coastal Clouds,Iced Melon Berries 3mg 60ml,E-liquid,"Watermelon, Cantaloupe, Honeydew",07/01/2025
684417989426,Coastal Clouds LLC,Coastal Clouds,Iced Melon Berries 6mg 60ml,E-liquid,"Watermelon, Cantaloupe, Honeydew",07/01/2025
600176051945,Coastal Clouds LLC,Coastal Clouds,Iced Passion Fruit Orange Guava 3mg 60ml,E-liquid,"Passion Fruit, Orange, Guava",07/01/2025
600176051952,Coastal Clouds LLC,Coastal Clouds,Iced Passion Fruit Orange Guava 6mg 60ml,E-liquid,"Passion Fruit, Orange, Guava",07/01/2025
600176051716,Coastal Clouds LLC,Coastal Clouds,Lemon Meringue 3mg 60ml,E-liquid,"Lemon, Cream, Bakery",07/01/2025
600176051723,Coastal Clouds LLC,Coastal Clouds,Lemon Meringue 6mg 60ml,E-liquid,"Lemon, Cream, Bakery",07/01/2025
600176051754,Coastal Clouds LLC,Coastal Clouds,Lemon Raspberry 3mg 60ml,E-liquid,"Raspberry, Lemon, Lime",07/01/2025
600176051761,Coastal Clouds LLC,Coastal Clouds,Lemon Raspberry 6mg 60ml,E-liquid,"Raspberry, Lemon, Lime",07/01/2025
600176052812,Coastal Clouds LLC,Coastal Clouds,Mango Berries 3mg 60ml,E-liquid,"Mango, Strawberry, Kiwi",07/01/2025
600176052904,Coastal Clouds LLC,Coastal Clouds,Mango Berries 6mg 60ml,E-liquid,"Mango, Strawberry, Kiwi",07/01/2025
600176051792,Coastal Clouds LLC,Coastal Clouds,Maple Butter 3mg 60ml,E-liquid,"Maple, Cream",07/01/2025
600176051730,Coastal Clouds LLC,Coastal Clouds,Maple Butter 6mg 60ml,E-liquid,"Maple, Cream",07/01/2025
684417989501,Coastal Clouds LLC,Coastal Clouds,Melon Berries 3mg 60ml,E-liquid,"Watermelon, Cantaloupe, Honeydew",07/01/2025
684417989518,Coastal Clouds LLC,Coastal Clouds,Melon Berries 6mg 60ml,E-liquid,"Watermelon, Cantaloupe, Honeydew",07/01/2025
684417990033,Coastal Clouds LLC,Coastal Clouds,Menthol 3mg 60ml,E-liquid,Menthol,07/01/2025
684417990040,Coastal Clouds LLC,Coastal Clouds,Menthol 6mg 60ml,E-liquid,Menthol,07/01/2025
684417990156,Coastal Clouds LLC,Coastal Clouds,Mixed Berries 3mg 60ml,E-liquid,"Boysenberry, Apple, Raspberry",07/01/2025
684417990163,Coastal Clouds LLC,Coastal Clouds,Mixed Berries 6mg 60ml,E-liquid,"Boysenberry, Apple, Raspberry",07/01/2025
600176051914,Coastal Clouds LLC,Coastal Clouds,Passion Fruit Orange Guava 3mg 60ml,E-liquid,"Passion Fruit, Orange, Guava",07/01/2025
600176051921,Coastal Clouds LLC,Coastal Clouds,Passion Fruit Orange Guava 6mg 60ml,E-liquid,"Passion Fruit, Orange, Guava",07/01/2025
600176052157,Coastal Clouds LLC,Coastal Clouds,Peach Tea 3mg 60ml,E-liquid,"Peach, Tea",07/01/2025
600176052164,Coastal Clouds LLC,Coastal Clouds,Peach Tea 6mg 60ml,E-liquid,"Peach, Tea",07/01/2025
600176051976,Coastal Clouds LLC,Coastal Clouds,Pineapple Guava 3mg 60ml,E-liquid,"Guava, Pineapple, Mango",07/01/2025
600176051983,Coastal Clouds LLC,Coastal Clouds,Pineapple Guava 6mg 60ml,E-liquid,"Guava, Pineapple, Mango",07/01/2025
600176052003,Coastal Clouds LLC,Coastal Clouds,Pink Lemonade 3mg 60ml,E-liquid,"Strawberry, Lemon, Lime",07/01/2025
600176052010,Coastal Clouds LLC,Coastal Clouds,Pink Lemonade 6mg 60ml,E-liquid,"Strawberry, Lemon, Lime",07/01/2025
600176052096,Coastal Clouds LLC,Coastal Clouds,Strawberry Cream 3mg 60ml,E-liquid,"Strawberry, Berry, Cream",07/01/2025
600176052102,Coastal Clouds LLC,Coastal Clouds,Strawberry Cream 6mg 60ml,E-liquid,"Strawberry, Berry, Cream",07/01/2025
600176052188,Coastal Clouds LLC,Coastal Clouds,Strawberry Pineapple Coconut 3mg 60ml,E-liquid,"Strawberry, Coconut, Pine",07/01/2025
600176052195,Coastal Clouds LLC,Coastal Clouds,Strawberry Pineapple Coconut 6mg 60ml,E-liquid,"Strawberry, Coconut, Pine",07/01/2025
600176052034,Coastal Clouds LLC,Coastal Clouds,Tobacco 3mg 60ml,E-liquid,Tobacco,07/01/2025
600176052041,Coastal Clouds LLC,Coastal Clouds,Tobacco 6mg 60ml,E-liquid,Tobacco,07/01/2025
684417990187,Coastal Clouds LLC,Coastal Clouds,Tres Leches 3mg 60ml,E-liquid,Tres Leches,07/01/2025
684417990194,Coastal Clouds LLC,Coastal Clouds,Tres Leches 6mg 60ml,E-liquid,Tres Leches,07/01/2025
600176053024,Coastal Clouds LLC,Coastal Clouds,Tropical Lemonade 3mg 60ml,E-liquid,"Papaya, Mango, Lemon, Lime",07/01/2025
600176053031,Coastal Clouds LLC,Coastal Clouds,Tropical Lemonade 6mg 60ml,E-liquid,"Papaya, Mango, Lemon, Lime",07/01/2025
600176052065,Coastal Clouds LLC,Coastal Clouds,Watermelon Cream 3mg 60ml,E-liquid,"Watermelon, Cream",07/01/2025
600176052072,Coastal Clouds LLC,Coastal Clouds,Watermelon Cream 6mg 60ml,E-liquid,"Watermelon, Cream",07/01/2025
600176053291,Coastal Clouds LLC,Coastal Clouds,Apple Peach Strawberry 35mg 30ml,E-liquid,"Apple, Peach, Strawberry",07/01/2025
600176053307,Coastal Clouds LLC,Coastal Clouds,Apple Peach Strawberry 50mg 30ml,E-liquid,"Apple, Peach, Strawberry",07/01/2025
684417989846,Coastal Clouds LLC,Coastal Clouds,Blueberry Limeade 35mg 30ml,E-liquid,"Blueberry, Lemon, Lime",07/01/2025
684417989853,Coastal Clouds LLC,Coastal Clouds,Blueberry Limeade 50mg 30ml,E-liquid,"Blueberry, Lemon, Lime",07/01/2025
684417989761,Coastal Clouds LLC,Coastal Clouds,Chilled Apple Pear 35mg 30ml,E-liquid,"Apple, Pear, Kiwi, Menthol",07/01/2025
684417989778,Coastal Clouds LLC,Coastal Clouds,Chilled Apple Pear 50mg 30ml,E-liquid,"Apple, Pear, Kiwi, Menthol",07/01/2025
600176053352,Coastal Clouds LLC,Coastal Clouds,Citrus Peach 35mg 30ml,E-liquid,"Peach, Apple, Citrus",07/01/2025
600176053369,Coastal Clouds LLC,Coastal Clouds,Citrus Peach 50mg 30ml,E-liquid,"Peach, Apple, Citrus",07/01/2025
684417989808,Coastal Clouds LLC,Coastal Clouds,Iced Mango Berries 35mg 30ml,E-liquid,"Mango, Strawberry, Kiwi",07/01/2025
684417989815,Coastal Clouds LLC,Coastal Clouds,Iced Mango Berries 50mg 30ml,E-liquid,"Mango, Strawberry, Kiwi",07/01/2025
600176053314,Coastal Clouds LLC,Coastal Clouds,Mango 35mg 30ml,E-liquid,Mango,07/01/2025
600176053321,Coastal Clouds LLC,Coastal Clouds,Mango 50mg 30ml,E-liquid,Mango,07/01/2025
684417989822,Coastal Clouds LLC,Coastal Clouds,Melon Berries 35mg 30ml,E-liquid,"Watermelon, Cantaloupe, Honeydew",07/01/2025
684417989839,Coastal Clouds LLC,Coastal Clouds,Melon Berries 50mg 30ml,E-liquid,"Watermelon, Cantaloupe, Honeydew",07/01/2025
600176053338,Coastal Clouds LLC,Coastal Clouds,Menthol 35mg 30ml,E-liquid,Menthol,07/01/2025
600176053345,Coastal Clouds LLC,Coastal Clouds,Menthol 50mg 30ml,E-liquid,Menthol,07/01/2025
600176053390,Coastal Clouds LLC,Coastal Clouds,Tobacco 35mg 30ml,E-liquid,Tobacco,07/01/2025
600176053406,Coastal Clouds LLC,Coastal Clouds,Tobacco 50mg 30ml,E-liquid,Tobacco,07/01/2025
850025076326,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Mint 5%,Disposable,Mint,07/22/2025
850025076388,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Menthol 5%,Disposable,Menthol,07/22/2025
850023554963,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Banana Pineapple 5%,Disposable,Banana Pineapple,07/22/2025
850025076265,Shenzen Yibo Technology Co. Ltd.,Z Stick,Zstick Strawberry Lemonade 5%,Disposable,Strawberry Lemonade,07/22/2025
850025076500,Shenzen Yibo Technology Co. Ltd.,Z Stick,Zstick Tobacco 5%,Disposable,Tobacco,07/22/2025
850025076081,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Banana 5%,Disposable,Banana,07/22/2025
850025076449,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Strawberry 5%,Disposable,Strawberry,07/22/2025
850025076623,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Mango 5%,Disposable,Mango,07/22/2025
850025076029,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Berry Mix 5%,Disposable,Berry Mix,07/22/2025
850025076142,Shenzen Yibo Technology Co. Ltd.,Z Stick,Z Stick Grape 5%,Disposable,Grape,07/22/2025
195893373239,Custom Technologies LLC,Ecig 4 Inmate,Ecig 4 Inmate,Disposable,Tobacco,08/05/2025
195893309108,Custom Technologies LLC,Ecig 4 Inmate,Ecig 4 Inmate,Disposable,Menthol,08/05/2025
195893210497,Custom Technologies LLC,Ecig 4 Inmate,Ecig 4 Inmate,Disposable,Mixed Berry,08/05/2025
195893637300,Custom Technologies LLC,Ecig 4 Inmate,Ecig 4 Inmate,Disposable,Peach,08/05/2025
195893368501,Custom Technologies LLC,Ecig 4 Inmate,Ecig 4 Inmate,Disposable,Ice Peach,08/05/2025
840048220653,"Juul Labs, Inc.",Juul,Juul Us Turquoise Device Kit,Device,N/A,07/31/2025
840048219282,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco - 5% Us Special 6-pack,E-liquid Pod,Virginia Tobacco,07/31/2025
840048220554,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco - 5% Us Special 8-pack,E-liquid Pod,Virginia Tobacco,07/31/2025
840048220516,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco - 5% Us Special 6-pack,E-liquid Pod,Virginia Tobacco,07/31/2025
840048220530,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco - 5% Us Special 6-pack,E-liquid Pod,Virginia Tobacco,07/31/2025
840048220691,"Juul Labs, Inc.",Juul,Juul Device & Juulpods V. Tob. - 5% Special 1-pk,E-liquid Pod,Virginia Tobacco,07/31/2025
840048217448,"Juul Labs, Inc.",Juul,Juul Device & Juulpods V. Tob. - 5% Special 2-pk,E-liquid Pod,Virginia Tobacco,07/31/2025
840048219299,"Juul Labs, Inc.",Juul,Juulpods Menthol - 5% Us Special 6-pack,E-liquid Pod,Menthol,07/31/2025
840048220561,"Juul Labs, Inc.",Juul,Juulpods Menthol - 5% Us Special 8-pack,E-liquid Pod,Menthol,07/31/2025
840048220523,"Juul Labs, Inc.",Juul,Juulpods Menthol - 5% Us Special 6-pack,E-liquid Pod,Menthol,07/31/2025
840048220547,"Juul Labs, Inc.",Juul,Juulpods Menthol - 5% Us Special 6-pack,E-liquid Pod,Menthol,07/31/2025
840048220684,"Juul Labs, Inc.",Juul,Juul Device & Juulpods Menthol - 5% Special 1-pk,E-liquid Pod,Menthol,07/31/2025
840048217349,"Juul Labs, Inc.",Juul,Juul Device & Juulpods Menthol - 5% Special 2-pk,E-liquid Pod,Menthol,07/31/2025
840048217455,"Juul Labs, Inc.",Juul,Juul Device & Juulpods Menthol - 5% Special 2-pk,E-liquid Pod,Menthol,07/31/2025
850037435388,VDX Distro Inc.,Four Seasons,American Tobacco 60ml 3mg,E-liquid,Tobacco,11/04/2025
850037435395,VDX Distro Inc.,Four Seasons,American Tobacco 60ml 6mg,E-liquid,Tobacco,11/04/2025
850037435401,VDX Distro Inc.,Four Seasons,American Tobacco 60ml 12mg,E-liquid,Tobacco,11/04/2025
850037435418,VDX Distro Inc.,Four Seasons,American Tobacco 60ml 18mg,E-liquid,Tobacco,11/04/2025
850037435630,VDX Distro Inc.,Four Seasons,Desert Tobacco 60ml 3mg,E-liquid,Tobacco,11/04/2025
850037435647,VDX Distro Inc.,Four Seasons,Desert Tobacco 60ml 6mg,E-liquid,Tobacco,11/04/2025
850037435654,VDX Distro Inc.,Four Seasons,Desert Tobacco 60ml 12mg,E-liquid,Tobacco,11/04/2025
850037435661,VDX Distro Inc.,Four Seasons,Desert Tobacco 60ml 18mg,E-liquid,Tobacco,11/04/2025
850037435487,VDX Distro Inc.,Four Seasons,Menthol 60ml 3mg,E-liquid,Menthol,11/04/2025
840048220783,"Juul Labs, Inc.",Juul,Juul Us Emerald Device Kit,Device,N/A,12/18/2025
840048218742,"Juul Labs, Inc.",Juul,Juul Us Gold Device Kit,Device,None,03/12/2026
