Legal Name,DBA,Product Name,SKU,Package UPC,Units per Package,mL per Unit,Product Category,Characterizing Flavor,Date Added to Directory
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",Stranomenon by Noms E-Liquid / 6mg,N-NOM-06STR,647971170105,1,120,E-liquid,Strawberry,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",Stranomenon SALT by Noms E-Liquid / 24mg,A-SALTNOM-24STR,647971176015,1,30,E-liquid,Strawberry,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",Stranomenon SALT by Noms E-Liquid / 48mg,A-SALTNOM-48STR,647971176107,1,30,E-liquid,Strawberry,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",Straw Lemon by Sorbet Pop E-Liquid / 3mg,D-SP-03SL,636836520216,1,100,E-liquid,Strawberry Lemon,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",Straw Lemon by Sorbet Pop E-Liquid / 6mg,D-SP-06SL,636836520230,1,100,E-liquid,Strawberry Lemon,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",Tangerine Lime by Sorbet Pop E-Liquid / 3mg,D-SP-03TL,638126002990,1,100,E-liquid,Tangerine Lime,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",Tangerine Lime by Sorbet Pop E-Liquid / 6mg,D-SP-06TL,638126002983,1,100,E-liquid,Tangerine Lime,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",White Peach Raspberry by Noms X2 E-Liquid / 3mg,N-NOM-03xPEACH,647971174769,1,120,E-liquid,White Peach Raspberry,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",White Peach Raspberry by Noms X2 E-Liquid / 6mg,N-NOM-06xPEACH,647971174776,1,120,E-liquid,White Peach Raspberry,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",White Peach Raspberry SALT by Noms X2 E-Liquid / 24mg,A-SALTNOM-24xPEACH,647971176060,1,30,E-liquid,White Peach Raspberry,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",White Peach Raspberry SALT by Noms X2 E-Liquid / 48mg,A-SALTNOM-48xPEACH,647971176152,1,30,E-liquid,White Peach Raspberry,2025-10-01
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Blunomenon 25mg,A-NOM-25BLU,736832251524,1,30,E-liquid,Blue Raspberry,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Blunomenon 50mg,A-NOM-50BLU,736832251593,1,30,E-liquid,Blue Raspberry,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Grapenomenon 25mg,A-NOM-25GRA,736832251531,1,30,E-liquid,Grape,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Grapenomenon 50mg,A-NOM-50GRA,736832251609,1,30,E-liquid,Grape,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Lemonomenon 25mg,A-NOM-25LEM,736832251548,1,30,E-liquid,Lemon,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Lemonomenon 50mg,A-NOM-50LEM,736832251616,1,30,E-liquid,Lemon,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Phenomenon 25mg,A-NOM-25PHEN,736832251555,1,30,E-liquid,Fruit Punch,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Phenomenon 50mg,A-NOM-50PHEN,736832251623,1,30,E-liquid,Fruit Punch,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Spearnomenon 25mg,A-NOM-25SPEAR,736832251579,1,30,E-liquid,Spearmint,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Spearnomenon 50mg,A-NOM-50SPEAR,736832251647,1,30,E-liquid,Spearmint,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Stranomenon 25mg,A-NOM-25STR,736832251562,1,30,E-liquid,Strawberry,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Stranomenon 50mg,A-NOM-50STR,736832251630,1,30,E-liquid,Strawberry,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Watanomenon 25mg,A-NOM-25WAT,736832251586,1,30,E-liquid,Watermelon,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ML NOMS Salts Watanomenon 50mg,A-NOM-50WAT,736832251654,1,30,E-liquid,Watermelon,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 25mg Blueberry Papaya Strawberry X2,A-NOM-25XPAPAYA,736832252804,1,30,E-liquid,Blueberry Papaya Strawberry,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 50mg Blueberry Papaya Strawberry X2,A-NOM-50XPAPAYA,736832252859,1,30,E-liquid,Blueberry Papaya Strawberry,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 25mg Cactus Jack Fruit X2,A-NOM-25XCACTUS,736832252798,1,30,E-liquid,Cactus Jackfruit Mandarin,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 50mg Cactus Jack Fruit X2,A-NOM-50XCACTUS,736832252842,1,30,E-liquid,Cactus Jackfruit Mandarin,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 25mg Cherry Lime Ginger X2,A-NOM-25XCHERRY,736832252811,1,30,E-liquid,Cherry Lime Ginger,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 50mg Cherry Lime Ginger X2,A-NOM-50XCHERRY,736832252866,1,30,E-liquid,Cherry Lime Ginger,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 25mg Kiwi Passion Fruit Nectarine X2,A-NOM-25XKIWI,736832252781,1,30,E-liquid,Kiwi Passion Fruit Nectaring,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 50mg Kiwi Passion Fruit Nectarine X2,A-NOM-50XKIWI,736832252835,1,30,E-liquid,Kiwi Passion Fruit Nectaring,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 25mg White Peach Raspberry X2,A-NOM-25XPEACH,736832252774,1,30,E-liquid,White Peach Raspberry,2026-06-18
"Lotus Vaping Techologies, LLC","Lotus Vaping Techologies, LLC",30ml SALT NOMS - 50mg White Peach Raspberry X2,A-NOM-50XPEACH,736832252828,1,30,E-liquid,White Peach Raspberry,2026-06-18
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BLUEBERRY CEREAL DONUT MILK 5 pk,DISP-FB-V2-W-BCDM-5PK,850058810706,5,90,Disposable e-cigarette device,Blueberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 MINT 5 pk,DISP-FB-V2-W-MINT-5PK,850058810607,5,90,Disposable e-cigarette device,Mint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 SNOZZBERRY 5 pk,DISP-FB-V2-W-SNOZ-5PK,850058810324,5,90,Disposable e-cigarette device,Snozzberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 MILKY LOOPS 5 pk,DISP-FB-V2-W-MILL-5PK,850058810645,5,90,Disposable e-cigarette device,Fruit Loops,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BUTTERBEAN 5 pk,DISP-FB-V2-W-BUTT-5PK,850058810669,5,90,Disposable e-cigarette device,Buttery Bean,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 VANILLA CUSTARD 5 pk,DISP-FB-V2-W-VANC-5PK,850058810720,5,90,Disposable e-cigarette device,Vanilla Custard,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY SUPER STRUDEL 5 pk,DISP-FB-V2-W-STSS-5PK,850058810744,5,90,Disposable e-cigarette device,Strudel,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 CINNAMON FUNNEL CAKE 5 pk,DISP-FB-V2-W-CINF-5PK,850058810768,5,90,Disposable e-cigarette device,Cinnamon Cake,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 GOLD TOBACCO 5 pk,DISP-FB-V2-W-GOLD-5PK,850058810102,5,90,Disposable e-cigarette device,Tobacco,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BLUEBERRY YOGURT 5 pk,DISP-FB-V2-W-BLUY-5PK,850058810799,5,90,Disposable e-cigarette device,Blueberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 RASPBERRY JAM 5 pk,DISP-FB-V2-W-RASJ-5PK,850058810812,5,90,Disposable e-cigarette device,Raspberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY CEREAL DONUT MILK 5 pk,DISP-FB-V2-W-SCDM-5PK,850058810683,5,90,Disposable e-cigarette device,Strawberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 TEXAS MINT 5 pk,DISP-FB-V2-W-TEXM-5PK,850069068035,5,90,Disposable e-cigarette device,Mint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 SALTED CARAMEL 5 pk,DISP-FB-V2-W-SALC-5PK,850069068363,5,90,Disposable e-cigarette device,Caramel Salt,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 PEPPERMINT PUFF 5 pk,DISP-FB-V2-W-PEPP-5PK,850069068349,5,90,Disposable e-cigarette device,Peppermint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 KENTUCKY TOBACCO 5 pk,DISP-FB-V2-W-KENT-5PK,850069068325,5,90,Disposable e-cigarette device,Tobacco,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 FROZEN ORANGE MANGO PEAR 5 pk,DISP-FB-V2-W-FOMP-5PK,850058810188,5,90,Disposable e-cigarette device,Orange Mango Pear,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 FROZEN APPLE 5 pk,DISP-FB-V2-W-FZNA-5PK,850058810201,5,90,Disposable e-cigarette device,Apple,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 FROZEN WATERMELON 5 pk,DISP-FB-V2-W-FZWA-5PK,850058810348,5,90,Disposable e-cigarette device,Watermelon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY WATERMELON ICE 5 pk,DISP-FB-V2-W-STWI-5PK,850058810287,5,90,Disposable e-cigarette device,Strawberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BAJA MANGO 5 pk,DISP-FB-V2-W-BAJM-5PK,850058810249,5,90,Disposable e-cigarette device,Melon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY KIWI ICE 5 pk,DISP-FB-V2-W-STKI-5PK,850058810300,5,90,Disposable e-cigarette device,Mango,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 PINEAPPLE WHIP 5 pk,DISP-FB-V2-W-PINW-5PK,850058810225,5,90,Disposable e-cigarette device,Strawberry Kiwi,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY LEMON GRAPE 5 pk,DISP-FB-V2-W-STLG-5PK,850058810621,5,90,Disposable e-cigarette device,Pineapple Strawbrry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BLUEBERRY CEREAL DONUT MILK,DISP-FB-V2-W-BCDM,850058810713,1,18,Disposable e-cigarette device,Blueberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 MINT,DISP-FB-V2-W-MINT,850058810614,1,18,Disposable e-cigarette device,Mint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 SNOZZBERRY,DISP-FB-V2-W-SNOZ,850058810317,1,18,Disposable e-cigarette device,Snozzberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 MILKY LOOPS,DISP-FB-V2-W-MILL,850058810652,1,18,Disposable e-cigarette device,Fruit Loops,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BUTTERBEAN,DISP-FB-V2-W-BUTT,850058810676,1,18,Disposable e-cigarette device,Buttery Bean,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 VANILLA CUSTARD,DISP-FB-V2-W-VANC,850058810737,1,18,Disposable e-cigarette device,Vanilla Custard,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY SUPER STRUDEL,DISP-FB-V2-W-STSS,850058810751,1,18,Disposable e-cigarette device,Strudel,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 CINNAMON FUNNEL CAKE,DISP-FB-V2-W-CINF,850058810775,1,18,Disposable e-cigarette device,Cinnamon Cake,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 GOLD TOBACCO,DISP-FB-V2-W-GOLD,850035543863,1,18,Disposable e-cigarette device,Tobacco,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BLUEBERRY YOGURT,DISP-FB-V2-W-BLUY,850058810782,1,18,Disposable e-cigarette device,Blueberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 RASPBERRY JAM,DISP-FB-V2-W-RASJ,850058810805,1,18,Disposable e-cigarette device,Raspberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY CEREAL DONUT MILK,DISP-FB-V2-W-SCDM,850058810690,1,18,Disposable e-cigarette device,Strawberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 TEXAS MINT,DISP-FB-V2-W-TEXM,850069068028,1,18,Disposable e-cigarette device,Mint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 SALTED CARAMEL,DISP-FB-V2-W-SALC,850069068356,1,18,Disposable e-cigarette device,Caramel Salt,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 PEPPERMINT PUFF,DISP-FB-V2-W-PEPP,850069068332,1,18,Disposable e-cigarette device,Peppermint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 KENTUCKY TOBACCO,DISP-FB-V2-W-KENT,850069068318,1,18,Disposable e-cigarette device,Tobacco,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 FROZEN ORANGE MANGO PEAR,DISP-FB-V2-W-FOMP,850058810171,1,18,Disposable e-cigarette device,Orange Mango Pear,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 FROZEN APPLE,DISP-FB-V2-W-FZNA,850058810195,1,18,Disposable e-cigarette device,Apple,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 FROZEN WATERMELON,DISP-FB-V2-W-FZWA,850058810331,1,18,Disposable e-cigarette device,Watermelon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY WATERMELON ICE,DISP-FB-V2-W-STWI,850058810270,1,18,Disposable e-cigarette device,Strawberry Watermelon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 BAJA MANGO,DISP-FB-V2-W-BAJM,850058810232,1,18,Disposable e-cigarette device,Mango,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY KIWI ICE,DISP-FB-V2-W-STKI,850058810294,1,18,Disposable e-cigarette device,Strawberry Kiwi,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 PINEAPPLE WHIP,DISP-FB-V2-W-PINW,850058810218,1,18,Disposable e-cigarette device,Pineapple Strawbrry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 STRAWBERRY LEMON GRAPE,DISP-FB-V2-W-STLG,850058810638,1,18,Disposable e-cigarette device,Strawberry Lemon Grape,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE BERRY VANILLA BLEND 5pk,DISP-FB-V3-N-BVB-5PK,850069068387,5,90,Disposable e-cigarette device,Fruit Loops,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE STRAWBERRY VANILLA BLEND 5 pk,DISP-FB-V3-N-SVB-5PK,850069068424,5,90,Disposable e-cigarette device,Strawberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE VANILLA CUSTARD 5 pk,DISP-FB-V2-N-VANC-5PK,850069068448,5,90,Disposable e-cigarette device,Vanilla Custard,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE CINNAMON FUNNEL CAKE 5 pk,DISP-FB-V2-N-CINF-5PK,850069068462,5,90,Disposable e-cigarette device,Cinnamon Cake,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE GOLD TOBACCO 5 pk,DISP-FB-V2-N-GOLD-5PK,850069068486,5,90,Disposable e-cigarette device,Tobacco,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE MINT 5 pk,DISP-FB-V2-N-MINT-5PK,850069068509,5,90,Disposable e-cigarette device,Mint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE FROZEN WATERMELON 5 pk,DISP-FB-V2-N-FZWA-5PK,850069068523,5,90,Disposable e-cigarette device,Watermelon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE BAJA MANGO 5 pk,DISP-FB-V2-N-BAJM-5PK,850069068547,5,90,Disposable e-cigarette device,Baja Slushie,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE STRAWBERRY WATERMELON ICE 5 pk,DISP-FB-V2-N-STWI-5PK,850069068561,5,90,Disposable e-cigarette device,Strawberry Melon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE FROZEN APPLE 5PK,DISP-FB-V2-N-FZNA-5PK,850069068585,5,90,Disposable e-cigarette device,Apple,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE BERRY VANILLA BLEND,DISP-FB-V3-N-BVB,850069068370,1,18,Disposable e-cigarette device,Fruit Loops,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE STRAWBERRY VANILLA BLEND,DISP-FB-V3-N-SVB,850069068417,1,18,Disposable e-cigarette device,Strawberry,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE VANILLA CUSTARD,DISP-FB-V2-N-VANC,850069068431,1,18,Disposable e-cigarette device,Vanilla Custard,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE CINNAMON FUNNEL CAKE,DISP-FB-V2-N-CINF,850069068455,1,18,Disposable e-cigarette device,Cinnamon Cake,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE GOLD TOBACCO,DISP-FB-V2-N-GOLD,850069068479,1,18,Disposable e-cigarette device,Tobacco,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE MINT,DISP-FB-V2-N-MINT,850069068493,1,18,Disposable e-cigarette device,Mint,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE FROZEN WATERMELON,DISP-FB-V2-N-FZWA,850069068516,1,18,Disposable e-cigarette device,Watermelon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE BAJA MANGO,DISP-FB-V2-N-BAJM,850069068530,1,18,Disposable e-cigarette device,Baja Slushie,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE STRAWBERRY WATERMELON ICE,DISP-FB-V2-N-STWI,850069068554,1,18,Disposable e-cigarette device,Strawberry Melon,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,FIFTY BAR V2 NIXODINE FROZEN APPLE,DISP-FB-V2-N-FZNA,850069068578,1,18,Disposable e-cigarette device,Apple,2025-11-07
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Blueberry Cereal Donut Milk-5pk,DISP-FB-S2%-BCDM-5PK,850069068288,5,90,Disposable e-cigarette device,Blueberry,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Cinnamon Funnel Cake-5pk,DISP-FB-S2%-CFC-5PK,850069068141,5,90,Disposable e-cigarette device,Cinnamon,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Fresh Mango Lychee-5pk,DISP-FB-S2%-FMLY-5PK,850058810874,5,90,Disposable e-cigarette device,Mango,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Frozen Watermelon-5pk,DISP-FB-S2%-FW-5PK,850069068202,5,90,Disposable e-cigarette device,Watermelon,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Gold Tobacco-5pk,DISP-FB-S2%-GT-5PK,850069068165,5,90,Disposable e-cigarette device,Tobacco,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Kentucky Tobacco-5pk,DISP-FB-S2%-KTOB-5PK,850069068011,5,90,Disposable e-cigarette device,Tobacco,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Milky Loops-5pk,DISP-FB-S2%-ML-5PK,850069068103,5,90,Disposable e-cigarette device,Fruit Loops,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Mint-5PK,DISP-FB-S2%-MNT-5PK,850069068189,5,90,Disposable e-cigarette device,Mint,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Pineapple Whip-5pk,DISP-FB-S2%-PW-PK,850069068240,5,90,Disposable e-cigarette device,Pineapple,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Strawberry Cereal Donut Milk-5pk,DISP-FB-S2%-SCDM-5PK,850069068080,5,90,Disposable e-cigarette device,Strawberry,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar v2 Silver Series 2% Strawberry Lemon Grape-5pk,DISP-FB-S2%-SLG-5PK,850069068226,5,90,Disposable e-cigarette device,Strawberry Lemon Grape,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Vanilla Custard-5pk,DISP-FB-S2%-VC-5PK,850069068127,5,90,Disposable e-cigarette device,Vanilla,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Blueberry Cereal Donut Milk,DISP-FB-S2%-BCDM,850069068158,1,18,Disposable e-cigarette device,Blueberry,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Cinnamon Funnel Cake,DISP-FB-S2%-CFC,850069068134,1,18,Disposable e-cigarette device,Cinnamon,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Fresh Mango Lychee,DISP-FB-S2%-FMLY,850058810867,1,18,Disposable e-cigarette device,Mango,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Frozen Watermelon,DISP-FB-S2%-FW,850069068196,1,18,Disposable e-cigarette device,Watermelon,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Gold Tobacco,DISP-FB-S2%-GT,850069068271,1,18,Disposable e-cigarette device,Tobacco,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Kentucky Tobacco,DISP-FB-S2%-KTOB,850069068004,1,18,Disposable e-cigarette device,Tobacco,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Milky Loops,DISP-FB-S2%-ML,850069068097,1,18,Disposable e-cigarette device,Fruit Loops,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Mint,DISP-FB-S2%-MNT,850069068172,1,18,Disposable e-cigarette device,Mint,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Pineapple Whip,DISP-FB-S2%-PW,850069068233,1,18,Disposable e-cigarette device,Pineapple,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Strawberry Cereal Donut Milk,DISP-FB-S2%-SCDM,850069068073,1,18,Disposable e-cigarette device,Strawberry,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar v2 Silver Series 2% Strawberry Lemon Grape,DISP-FB-S2%-SLG,850069068219,1,18,Disposable e-cigarette device,Strawberry Lemon Grape,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Silver Series 2% Vanilla Custard,DISP-FB-S2%-VC,850069068110,1,18,Disposable e-cigarette device,Vanilla,2026-01-16
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Blue Razz Ice,DISP-FB-V2-TEXB-5PK,850069068912,5,90,Disposable e-cigarette device,Blueberry,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar v2 Texas Cafe Mocha,DISP-FB-V2-TEXCM-5PK,850080506011,5,90,Disposable e-cigarette device,Mocha Coffee,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Cool Mint,DISP-FB-V2-TEXC-5PK,850069068790,5,90,Disposable e-cigarette device,Mint,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Frozen Pina Colada,DISP-FB-V2-TEXP-5PK,850069068967,5,90,Disposable e-cigarette device,Coconut,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Mint,DISP-FB-V2-TEXM-5PK,850069068738,5,90,Disposable e-cigarette device,Mint,2026-02-13
